rows=9302
cols=4795
(923, 865, 534)
(923, 4684, 612)
(923, 892, -668)
(923, 4768, -785)
(923, 629, 624)
(923, 360, -998)
(923, 1687, -114)
(923, 846, -1008)
(923, 1756, -131)
(923, 2895, -846)
(924, 881, 53)
(924, 2772, 395)
(924, 2528, -754)
(924, 958, -619)
(924, 132, -870)
(924, 809, 877)
(924, 556, 944)
(924, 1329, 371)
(924, 1343, -687)
(924, 1852, -254)
(924, 2618, -713)
(924, 2379, -669)
(924, 1833, -783)
(924, 1846, -36)
(924, 2397, -425)
(924, 1634, -617)
(924, 2108, -846)
(924, 257, 776)
(924, 249, -973)
(924, 3665, -376)
(924, 685, -953)
(924, 2393, -659)
(924, 320, 198)
(924, 1239, -560)
(924, 1454, -43)
(924, 2315, -654)
(924, 632, -967)
(924, 1174, -742)
(924, 65, 662)
(924, 3045, -36)
(924, 3194, 442)
(924, 3357, -756)
(924, 390, -158)
(924, 347, 1003)
(925, 1048, -555)
(925, 4592, -701)
(925, 1047, 123)
(925, 1739, -925)
(925, 907, 250)
(925, 162, -730)
(925, 192, -411)
(925, 2307, -242)
(925, 1019, -926)
(925, 1048, -970)
(925, 1043, -863)
(925, 841, 596)
(925, 1343, -538)
(925, 345, -946)
(925, 183, -567)
(925, 1400, -836)
(925, 1138, 728)
(925, 3074, 837)
(925, 1662, 345)
(925, 1634, 277)
(925, 4341, -102)
(925, 1004, -675)
(925, 1183, -405)
(925, 1684, -667)
(925, 534, -860)
(925, 2126, 572)
(925, 918, -382)
(925, 953, -715)
(925, 3865, -526)
(925, 1140, 900)
(926, 3555, -747)
(926, 1191, 171)
(926, 2270, -921)
(926, 1123, -759)
(926, 392, 297)
(926, 3831, -677)
(926, 1967, -52)
(926, 91, -902)
(926, 4041, -288)
(926, 1531, 731)
(926, 830, -800)
(926, 2149, -971)
(926, 1021, 689)
(926, 357, -377)
(926, 7, -661)
(926, 2244, -241)
(926, 1833, -472)
(926, 3146, -1011)
(926, 197, -98)
(926, 4661, -145)
(926, 2265, -673)
(926, 2931, -957)
(926, 986, -641)
(926, 1159, -919)
(926, 1163, 982)
(926, 1739, 637)
(926, 1857, -533)
(926, 3733, -579)
(926, 1306, -1008)
(926, 968, -624)
(926, 973, -984)
(926, 1559, 421)
(926, 2149, -918)
(926, 2280, -98)
(926, 721, 309)
(926, 1704, -888)
(927, 134, -410)
(927, 2159, -393)
(927, 927, 405)
(927, 2023, -1003)
(927, 2015, -794)
(927, 1126, -193)
(927, 440, 953)
(927, 4021, -826)
(927, 742, -972)
(927, 191, -785)
(927, 869, 883)
(927, 185, -690)
(927, 902, -683)
(927, 261, -874)
(927, 1883, -791)
(927, 1895, 261)
(927, 450, -156)
(927, 2157, -945)
(927, 741, -233)
(927, 1282, -679)
(927, 1803, 893)
(927, 3095, -604)
(927, 17, -609)
(927, 378, -794)
(927, 1164, -794)
(927, 875, -610)
(927, 3843, -457)
(927, 1045, -489)
(927, 3364, -595)
(927, 1479, -132)
(927, 1267, -559)
(927, 542, -897)
(927, 80, -852)
(927, 180, -858)
(927, 185, 478)
(927, 814, -759)
(927, 524, -1020)
(927, 1766, -865)
(928, 3099, -986)
(928, 4762, -343)
(928, 1359, 546)
(928, 877, -885)
(928, 3616, -844)
(928, 1305, -706)
(928, 83, -784)
(928, 1510, -944)
(928, 4618, -792)
(928, 554, 25)
(928, 2055, -617)
(928, 1348, -894)
(928, 1752, 991)
(928, 4709, -653)
(928, 1521, -158)
(928, 559, 525)
(928, 2173, -924)
(928, 2070, -910)
(928, 4755, -612)
(928, 2292, -689)
(928, 223, 409)
(928, 820, -991)
(928, 346, -595)
(928, 1954, -824)
(928, 563, -461)
(928, 1057, -988)
(928, 3578, -686)
(928, 1374, -543)
(928, 152, -877)
(928, 379, -574)
(928, 1283, 284)
(928, 2609, -189)
(928, 730, -609)
(928, 1039, 877)
(928, 4693, -601)
(928, 729, -676)
(928, 2247, -21)
(928, 1366, -974)
(928, 1380, -1005)
(928, 956, -601)
(928, 2049, -782)
(928, 1446, -813)
(928, 3582, -676)
(928, 1866, 726)
(928, 1548, 561)
(928, 123, -604)
(928, 3514, 85)
(928, 1253, 337)
(928, 2058, 130)
(928, 303, -716)
(928, 943, -564)
(928, 1228, -193)
(928, 1805, -686)
(928, 1931, -639)
(928, 2113, -933)
(928, 937, 242)
(928, 1129, -16)
(928, 3803, 561)
(928, 1009, 251)
(928, 4794, -834)
(928, 2428, -539)
(928, 1562, -967)
(928, 2057, 852)
(928, 1980, 755)
(928, 1815, -872)
(928, 3193, 275)
(928, 110, -832)
(928, 2375, -931)
(928, 1603, -668)
(928, 2171, 489)
(928, 658, -946)
(928, 1855, -631)
(928, 2650, -623)
(928, 831, -612)
(928, 1807, -874)
(928, 2152, -837)
(928, 2401, -674)
(928, 2027, -625)
(928, 1393, -843)
(928, 236, -702)
(928, 166, -164)
(928, 681, -495)
(928, 1262, -48)
(928, 4366, -577)
(929, 1747, -88)
(929, 984, -868)
(929, 4095, -493)
(929, 2703, 109)
(929, 1598, -856)
(929, 2885, -660)
(929, 712, -616)
(929, 439, -809)
(929, 1174, -629)
(929, 2796, -536)
(929, 1178, -491)
(929, 1272, -730)
(929, 1436, -779)
(929, 2004, -916)
(929, 747, 309)
(929, 1160, -661)
(929, 4792, -817)
(929, 4241, -704)
(929, 1719, -515)
(929, 582, 71)
(929, 669, -779)
(929, 3668, -603)
(929, 1629, -989)
(929, 768, 960)
(929, 1093, -604)
(929, 2283, -462)
(929, 28, -519)
(929, 654, -917)
(929, 2179, -724)
(929, 4580, -984)
(929, 502, -559)
(929, 2134, -844)
(929, 830, -975)
(929, 2038, 786)
(929, 1202, -845)
(929, 466, -676)
(929, 2093, -872)
(929, 385, 207)
(929, 4234, 655)
(929, 1568, -714)
(929, 2028, -643)
(929, 4263, -227)
(929, 92, -901)
(929, 549, -732)
(929, 2216, -864)
(929, 296, 391)
(929, 1899, -545)
(929, 2918, -858)
(929, 481, -639)
(929, 334, -971)
(929, 389, -782)
(929, 319, -870)
(929, 1543, -946)
(929, 1629, 221)
(929, 4127, -607)
(929, 1585, -894)
(929, 3675, -699)
(929, 1321, 958)
(929, 1982, -540)
(929, 3379, -1019)
(929, 450, -693)
(929, 2035, 237)
(929, 1065, -622)
(929, 2555, -318)
(929, 2318, -936)
(929, 4473, 352)
(929, 643, -897)
(929, 3514, -539)
(929, 4743, -612)
(929, 476, -974)
(929, 4334, -897)
(929, 2791, -633)
(929, 2223, -528)
(929, 1231, -1013)
(929, 163, -851)
(929, 2863, -916)
(929, 614, -913)
(929, 1840, -320)
(929, 9, -866)
(929, 1421, 914)
(929, 1828, -660)
(929, 1318, 47)
(929, 584, -909)
(929, 714, -421)
(929, 1252, -641)
(930, 952, -738)
(930, 2862, -737)
(930, 1815, -615)
(930, 10, -743)
(930, 3821, -617)
(930, 1182, -941)
(930, 1061, -669)
(930, 408, -661)
(930, 4306, -564)
(930, 1877, 813)
(930, 83, -997)
(930, 4336, 39)
(930, 3531, -505)
(930, 414, -907)
(930, 124, -754)
(930, 862, 1013)
(930, 1147, -880)
(930, 1, -710)
(930, 3382, -809)
(930, 423, -732)
(930, 3645, 797)
(930, 1629, -863)
(930, 921, 1006)
(930, 2192, -864)
(930, 159, 606)
(930, 716, -266)
(930, 1799, 901)
(930, 3487, 216)
(930, 788, -657)
(930, 3107, -685)
(930, 115, 592)
(930, 1348, -553)
(930, 2330, -670)
(930, 708, -713)
(930, 1805, -535)
(930, 3037, -913)
(930, 702, -815)
(930, 236, 800)
(930, 719, 495)
(930, 489, -813)
(930, 1533, -872)
(930, 1965, 379)
(930, 4669, -715)
(930, 1724, -601)
(930, 2932, 716)
(930, 3161, 577)
(930, 3496, -792)
(930, 1735, -774)
(930, 1640, -868)
(930, 1605, -829)
(930, 673, -533)
(930, 3922, -987)
(930, 4653, -820)
(930, 1507, -201)
(930, 831, -647)
(930, 160, -841)
(930, 3356, -543)
(930, 628, -782)
(930, 660, -812)
(930, 2397, 362)
(930, 2282, 930)
(930, 1945, 543)
(930, 1493, -563)
(930, 463, -928)
(930, 904, -909)
(930, 1344, -1006)
(930, 3430, 875)
(930, 413, -985)
(930, 2054, -25)
(930, 1867, -573)
(930, 2056, -995)
(930, 3021, -351)
(930, 2343, 226)
(930, 2200, 413)
(930, 2334, -608)
(930, 4000, -719)
(930, 762, 337)
(930, 134, 45)
(930, 153, -250)
(930, 283, -521)
(930, 1795, 111)
(930, 1253, -639)
(930, 2343, -944)
(930, 2088, -543)
(930, 446, -525)
(930, 808, -879)
(930, 2033, -194)
(930, 1512, -817)
(930, 765, -809)
(930, 2190, 724)
(930, 877, 845)
(930, 991, -283)
(930, 3861, -707)
(930, 1387, 596)
(930, 436, -123)
(930, 2090, 231)
(930, 467, -667)
(930, 3089, -972)
(930, 2093, -810)
(930, 1602, -903)
(930, 1621, -1015)
(930, 93, -1017)
(930, 874, 400)
(930, 4714, -772)
(930, 2555, -777)
(930, 4402, -543)
(930, 2644, -951)
(930, 1137, -741)
(930, 4246, -977)
(930, 2171, 441)
(930, 28, 44)
(930, 697, -548)
(930, 2194, -764)
(930, 1533, -824)
(930, 2364, 382)
(930, 331, -810)
(930, 683, -838)
(930, 3937, 940)
(930, 2551, -1005)
(930, 2019, -98)
(930, 737, -589)
(930, 1382, -961)
(930, 4470, -930)
(930, 1257, -740)
(930, 1226, -919)
(930, 3978, -860)
(930, 1960, -733)
(930, 3597, -1009)
(930, 1674, 898)
(930, 4053, -792)
(930, 1970, -109)
(930, 918, 201)
(930, 541, -718)
(930, 1369, 749)
(930, 3941, -758)
(930, 2997, -1004)
(930, 606, -317)
(930, 2174, -1011)
(930, 2692, -987)
(930, 479, 118)
(930, 1863, -874)
(930, 457, -615)
(930, 2384, -137)
(930, 1248, 660)
(930, 1184, -991)
(930, 620, -697)
(930, 2280, -303)
(930, 1872, 566)
(930, 397, -925)
(930, 4440, -736)
(930, 11, -762)
(930, 1489, 367)
(930, 879, -936)
(930, 1496, 229)
(930, 574, -939)
(930, 1340, 87)
(930, 839, -976)
(930, 4578, -329)
(930, 4093, -1008)
(930, 2085, -406)
(930, 2504, -594)
(930, 1293, -709)
(930, 3114, 740)
(930, 1445, 211)
(930, 1827, 178)
(930, 948, -670)
(930, 174, -800)
(930, 2508, 550)
(930, 4391, -910)
(930, 1156, 261)
(930, 2092, 101)
(930, 498, -985)
(930, 399, -898)
(930, 500, -690)
(930, 110, -814)
(930, 1913, -536)
(930, 1309, -559)
(930, 4569, 369)
(930, 1436, -101)
(930, 4091, 1012)
(930, 573, -929)
(930, 1623, -521)
(930, 1690, -605)
(930, 1199, -762)
(930, 1381, -893)
(930, 1589, 681)
(930, 376, 1019)
(930, 180, -854)
(930, 366, -263)
(930, 1789, -622)
(930, 1591, 502)
(930, 757, 452)
(930, 2100, -839)
(930, 2145, -732)
(930, 1448, -684)
(930, 556, 327)
(930, 852, -879)
(930, 1084, -779)
(931, 2969, -840)
(931, 1007, -549)
(931, 1609, -608)
(931, 4781, 773)
(931, 600, -906)
(931, 716, -996)
(931, 2234, -569)
(931, 3084, -996)
(931, 1394, -910)
(931, 2570, -310)
(931, 4215, -693)
(931, 1543, 885)
(931, 1311, -947)
(931, 2424, -727)
(931, 2865, -772)
(931, 2028, -704)
(931, 908, 453)
(931, 2880, -753)
(931, 932, -712)
(931, 2608, -63)
(931, 2577, -810)
(931, 3621, -687)
(931, 4152, -761)
(931, 746, -848)
(931, 2849, -272)
(931, 2089, -687)
(931, 3065, -556)
(931, 1567, 655)
(931, 2184, -621)
(931, 3123, -783)
(931, 1050, -1007)
(931, 2149, -886)
(931, 1399, -856)
(931, 1093, -898)
(931, 3270, 346)
(931, 525, -597)
(931, 231, -907)
(931, 1870, 509)
(931, 1021, 209)
(931, 1756, -813)
(931, 2288, -920)
(931, 2396, -884)
(931, 4604, 297)
(931, 3086, -357)
(931, 4272, -981)
(931, 430, -659)
(931, 3271, 358)
(931, 1613, 141)
(931, 1170, 79)
(931, 298, 304)
(931, 3912, -571)
(931, 3171, -734)
(931, 436, -693)
(931, 1056, -851)
(931, 4521, -258)
(931, 3822, -506)
(931, 3518, -518)
(931, 1450, 608)
(931, 1477, -393)
(931, 1303, -513)
(931, 2227, -854)
(931, 2865, 539)
(931, 1173, -576)
(931, 2344, -789)
(931, 963, 243)
(931, 1462, -796)
(931, 2292, -686)
(931, 227, -875)
(931, 3672, 643)
(931, 4053, 491)
(931, 756, -144)
(931, 2233, -136)
(931, 260, -556)
(931, 2004, -997)
(931, 3189, -564)
(931, 316, -602)
(931, 1519, 86)
(931, 316, -850)
(931, 2926, -693)
(931, 1655, 616)
(931, 3712, -863)
(931, 4363, -819)
(931, 124, -622)
(931, 1211, -213)
(931, 2422, -664)
(931, 2736, -311)
(931, 1473, -769)
(931, 213, -543)
(931, 1404, 797)
(931, 293, 222)
(931, 4133, -956)
(931, 1885, 27)
(931, 170, -564)
(931, 1309, 585)
(931, 1590, -912)
(931, 2807, 202)
(931, 1324, -934)
(931, 2535, -668)
(931, 650, -1015)
(931, 2083, -993)
(931, 1782, -927)
(931, 2640, -805)
(931, 1897, 572)
(931, 18, 326)
(931, 4455, 280)
(931, 930, -967)
(931, 145, -653)
(931, 1440, -996)
(931, 806, -609)
(931, 572, 77)
(931, 1239, -57)
(931, 3544, 256)
(931, 1164, 313)
(931, 1805, -592)
(931, 328, 772)
(931, 648, -320)
(931, 56, -550)
(931, 3897, 877)
(931, 2032, -970)
(931, 2932, -733)
(931, 1477, 883)
(931, 989, 383)
(931, 653, -349)
(931, 1806, 713)
(931, 166, 321)
(931, 237, -859)
(931, 1508, -558)
(931, 1403, -689)
(931, 1874, -529)
(931, 3633, 570)
(931, 653, -373)
(931, 3496, 805)
(931, 1861, -968)
(931, 2290, -320)
(932, 3027, -601)
(932, 2395, -730)
(932, 2799, -714)
(932, 1474, -642)
(932, 4338, -963)
(932, 1995, -536)
(932, 4201, -557)
(932, 2192, -576)
(932, 1119, 479)
(932, 1915, 175)
(932, 1036, -970)
(932, 1857, 254)
(932, 2827, -648)
(932, 45, 746)
(932, 1987, 557)
(932, 1992, -549)
(932, 1170, -642)
(932, 1594, 155)
(932, 1121, -501)
(932, 1603, -863)
(932, 3082, -704)
(933, 978, -610)
(933, 4562, -277)
(933, 2264, -643)
(933, 2082, -145)
(933, 235, -203)
(933, 1551, -347)
(933, 2843, -761)
(933, 3296, -805)
(933, 1311, -1019)
(933, 348, -829)
(933, 2370, -838)
(933, 618, -53)
(933, 1556, -259)
(933, 110, 178)
(933, 2034, -248)
(933, 4283, -525)
(933, 4204, -656)
(933, 4510, -283)
(933, 2098, 1023)
(933, 990, -676)
(933, 3625, 462)
(933, 2044, -759)
(933, 1743, 142)
(933, 255, 653)
(933, 390, -1003)
(933, 2923, -799)
(933, 663, -772)
(933, 264, -855)
(933, 4035, -932)
(933, 3284, -295)
(933, 1157, -892)
(933, 3026, -990)
(933, 2210, 248)
(933, 2043, 821)
(933, 1434, -547)
(933, 1294, -724)
(933, 3984, -969)
(933, 5, 387)
(933, 1122, -741)
(933, 3712, -680)
(933, 618, -995)
(933, 210, -672)
(933, 2872, -188)
(933, 1659, -867)
(933, 2013, 212)
(933, 326, -883)
(933, 4156, -619)
(933, 3703, -997)
(933, 980, -723)
(933, 3752, 1018)
(933, 1767, -996)
(933, 1558, -637)
(933, 2261, -731)
(933, 2166, -555)
(933, 3889, -699)
(933, 2772, 274)
(933, 2236, -634)
(933, 2524, 114)
(933, 1620, 251)
(933, 4621, -802)
(933, 1358, 403)
(933, 13, -533)
(933, 1554, -588)
(933, 1468, -885)
(933, 4119, -961)
(933, 1442, -636)
(933, 1715, -778)
(933, 2092, -92)
(933, 444, 115)
(933, 2909, -911)
(933, 1900, -983)
(933, 1568, -723)
(933, 478, -717)
(933, 826, -834)
(933, 1693, -761)
(933, 298, -866)
(934, 2092, -945)
(934, 1200, -1002)
(934, 4256, -795)
(934, 1908, 592)
(934, 2896, 34)
(934, 1520, -841)
(934, 27, -814)
(934, 1236, -589)
(934, 322, -297)
(934, 1428, -562)
(934, 2338, -895)
(934, 1396, 668)
(934, 222, -833)
(934, 3060, -243)
(934, 988, -948)
(934, 60, -692)
(934, 4665, -674)
(934, 196, -532)
(934, 4017, 944)
(934, 2230, -965)
(934, 4334, -947)
(934, 42, -583)
(934, 84, 528)
(934, 2469, -793)
(934, 2067, -564)
(934, 1406, -325)
(934, 3966, -820)
(934, 2808, -900)
(934, 3164, -575)
(934, 4061, 563)
(934, 1580, -869)
(934, 3712, -313)
(934, 1191, 88)
(934, 636, -991)
(934, 306, -778)
(934, 2383, 1014)
(934, 1559, 154)
(934, 1479, -913)
(934, 2178, 691)
(934, 4529, -550)
(934, 1989, -532)
(934, 499, -550)
(934, 500, -779)
(934, 3410, -552)
(934, 4387, -972)
(934, 1455, -551)
(934, 863, -593)
(934, 1506, -563)
(934, 397, -622)
(934, 3322, -596)
(934, 1971, -860)
(934, 4291, 332)
(934, 4230, 431)
(934, 1278, -572)
(934, 3064, -947)
(934, 2055, -474)
(934, 265, -739)
(934, 2442, -531)
(934, 1124, 946)
(934, 1837, 487)
(934, 4620, -4)
(934, 2384, -921)
(934, 1820, 974)
(934, 466, -158)
(934, 1883, -899)
(934, 3164, -804)
(934, 2206, -911)
(934, 267, -119)
(934, 588, -873)
(934, 1084, -225)
(934, 2538, -919)
(934, 30, 914)
(934, 256, -969)
(934, 4517, -842)
(934, 2406, 783)
(934, 2263, -638)
(934, 2592, -870)
(934, 1133, -81)
(934, 2475, -594)
(934, 101, -796)
(934, 2068, -581)
(934, 129, -663)
(934, 2096, -945)
(934, 821, -798)
(934, 1679, 688)
(934, 40, -471)
(934, 765, -575)
(934, 2239, -812)
(934, 2376, 331)
(934, 2591, -950)
(934, 225, 224)
(934, 2501, -846)
(934, 3965, -684)
(934, 2833, 181)
(934, 630, -699)
(934, 240, 873)
(934, 1900, 216)
(934, 1642, 796)
(934, 1018, -803)
(934, 1865, -807)
(934, 3280, -961)
(934, 4687, 695)
(934, 1251, -965)
(934, 366, 184)
(935, 241, -187)
(935, 731, 309)
(935, 1669, -675)
(935, 884, -793)
(935, 290, 18)
(935, 4524, -731)
(935, 4045, -555)
(935, 635, -915)
(935, 1500, -326)
(935, 1585, -898)
(935, 4312, 835)
(935, 1285, -904)
(935, 1470, 339)
(935, 3740, -607)
(935, 1340, -393)
(935, 2474, 598)
(935, 1406, -517)
(935, 492, -449)
(935, 1338, -190)
(935, 141, -731)
(935, 437, -318)
(935, 540, -575)
(935, 2943, 459)
(936, 3975, -720)
(936, 4731, -5)
(936, 1415, -410)
(936, 3090, -438)
(936, 1899, 377)
(936, 1256, 1)
(936, 3766, -99)
(936, 972, -548)
(936, 1308, -806)
(936, 1066, -518)
(936, 2268, -1007)
(936, 114, 572)
(936, 177, -337)
(936, 474, -974)
(936, 1896, -933)
(936, 3556, -569)
(936, 464, -780)
(936, 538, -980)
(936, 148, -431)
(936, 3484, -986)
(936, 1841, -519)
(936, 734, 401)
(936, 2940, -1017)
(936, 2328, 1021)
(936, 1614, -36)
(936, 167, -633)
(936, 1086, -671)
(936, 2314, -913)
(936, 2244, -765)
(936, 626, -611)
(936, 2331, 240)
(936, 2054, 246)
(936, 1592, -888)
(936, 625, -930)
(936, 1714, 940)
(936, 1048, -1010)
(936, 1709, -708)
(936, 722, 664)
(936, 1697, 80)
(936, 1539, 789)
(936, 1005, -577)
(936, 132, -664)
(936, 1220, 907)
(936, 2194, 789)
(936, 569, -597)
(936, 1798, -711)
(936, 219, -970)
(936, 1210, -733)
(936, 2324, 233)
(936, 1538, -815)
(936, 2118, -684)
(936, 769, -915)
(936, 3518, 797)
(936, 3317, 403)
(936, 584, -275)
(936, 422, 305)
(936, 3930, -779)
(936, 4260, -1010)
(936, 1506, -528)
(936, 2265, 396)
(936, 261, 744)
(936, 2051, -947)
(936, 1042, -573)
(936, 2335, -921)
(936, 945, -569)
(936, 681, -413)
(936, 2087, -124)
(936, 2114, -543)
(936, 1247, -588)
(936, 2571, 815)
(936, 1440, -180)
(936, 4507, -822)
(936, 1118, -466)
(936, 678, 119)
(936, 1757, -546)
(936, 505, -883)
(936, 4524, -855)
(936, 1015, -155)
(936, 723, -933)
(936, 4649, 899)
(936, 2335, -539)
(936, 4151, -670)
(936, 885, -885)
(936, 3818, 682)
(936, 722, -561)
(936, 1225, -794)
(936, 3792, -912)
(936, 148, -633)
(936, 1672, -685)
(936, 3952, -729)
(936, 1132, -512)
(936, 3424, 185)
(936, 1381, -256)
(936, 3485, -804)
(936, 420, -58)
(937, 965, 4)
(937, 1902, -716)
(937, 570, 999)
(937, 1920, -898)
(937, 2999, -1015)
(937, 1473, -657)
(937, 2360, -733)
(937, 220, 900)
(937, 344, -949)
(937, 925, -688)
(937, 267, -640)
(937, 2185, -989)
(937, 4528, -521)
(937, 344, -959)
(937, 378, -311)
(937, 2060, -696)
(937, 131, 628)
(937, 838, -814)
(937, 799, 691)
(937, 985, -908)
(937, 1819, -923)
(937, 2973, 851)
(937, 3329, -1009)
(937, 975, 245)
(937, 2552, -821)
(937, 3690, -700)
(937, 3303, -998)
(937, 3919, -872)
(937, 1226, 433)
(937, 405, -875)
(937, 215, 440)
(937, 43, -879)
(937, 864, 774)
(937, 522, -846)
(937, 526, -736)
(937, 3016, -686)
(937, 810, -956)
(937, 1612, -1002)
(937, 1922, 531)
(937, 2079, -658)
(937, 155, -849)
(937, 1055, -893)
(937, 3439, -660)
(937, 3230, -880)
(937, 2209, -840)
(937, 2169, -861)
(937, 2631, 216)
(937, 534, -515)
(937, 3722, 85)
(937, 1000, 676)
(937, 1488, -965)
(937, 1469, -394)
(937, 3598, -536)
(937, 48, -610)
(937, 886, -172)
(937, 1482, -385)
(937, 2182, -1005)
(937, 2519, -615)
(937, 1883, -804)
(937, 2423, -691)
(937, 1792, -949)
(937, 1554, -184)
(937, 4267, -839)
(938, 1620, -667)
(938, 719, -433)
(938, 1316, -992)
(938, 2306, -653)
(938, 4033, -699)
(938, 587, 154)
(938, 3964, -907)
(938, 1858, -962)
(938, 1526, -1011)
(938, 1426, -817)
(938, 2109, -855)
(938, 1430, -406)
(938, 1600, -881)
(938, 1870, -437)
(938, 1142, 272)
(938, 1953, -203)
(938, 2100, -655)
(938, 1324, -980)
(938, 260, -864)
(938, 1417, -780)
(938, 27, -858)
(938, 1999, -523)
(938, 2270, -981)
(938, 1389, -874)
(938, 804, -889)
(938, 760, -487)
(938, 1762, -835)
(938, 758, 825)
(938, 1515, -653)
(938, 1628, -784)
(938, 679, -1010)
(938, 1584, 289)
(938, 2085, -517)
(938, 2051, -575)
(938, 660, -1005)
(938, 1492, -896)
(938, 362, -784)
(938, 285, 856)
(938, 1693, -590)
(938, 1120, -843)
(938, 476, -556)
(938, 2389, 839)
(938, 1741, 817)
(938, 2517, -595)
(938, 2400, 163)
(938, 1460, -628)
(938, 2010, -945)
(938, 2104, 140)
(938, 1766, -999)
(938, 1793, -769)
(938, 264, -940)
(938, 1622, 57)
(938, 1624, 483)
(938, 2127, -558)
(938, 1215, -618)
(938, 1261, 253)
(938, 953, -504)
(938, 2375, -774)
(938, 1741, -970)
(938, 1887, 398)
(938, 1923, -697)
(938, 3031, -762)
(938, 1673, -646)
(938, 2141, -866)
(938, 561, -554)
(938, 2277, 141)
(938, 2043, -551)
(938, 1438, 69)
(938, 1752, -665)
(938, 2184, 686)
(938, 430, -965)
(938, 2275, 337)
(938, 1722, -943)
(938, 2691, -832)
(938, 39, 500)
(938, 1933, -656)
(938, 847, -29)
(938, 1706, 129)
(938, 673, -535)
(938, 1502, -818)
(938, 2268, -785)
(938, 3773, -783)
(938, 4754, -892)
(938, 1809, 264)
(938, 3682, -229)
(938, 2463, -887)
(938, 914, -899)
(938, 1339, -630)
(938, 1354, -697)
(938, 2293, -964)
(938, 4245, 875)
(938, 56, -996)
(938, 22, -775)
(938, 1286, -747)
(938, 324, 740)
(938, 901, -623)
(938, 2862, -907)
(938, 1776, -865)
(938, 1378, -823)
(938, 102, -658)
(938, 1044, 920)
(938, 1489, -823)
(938, 1463, -816)
(938, 820, 648)
(938, 546, -161)
(938, 641, -770)
(938, 1932, -567)
(938, 632, -8)
(938, 640, -760)
(938, 1364, -803)
(938, 3056, -729)
(938, 3791, -412)
(938, 4542, -1017)
(938, 1949, -563)
(938, 1994, -620)
(939, 2769, -846)
(939, 8, -982)
(939, 2220, 50)
(939, 3095, -710)
(939, 4517, -834)
(939, 1162, -949)
(939, 1116, -270)
(939, 1674, -992)
(939, 631, 832)
(939, 1057, -726)
(939, 1568, -8)
(939, 3194, 685)
(939, 345, -987)
(939, 4004, 202)
(939, 2279, -987)
(939, 17, 141)
(939, 3600, 33)
(939, 2529, -726)
(939, 1091, 583)
(939, 2049, -730)
(939, 557, -825)
(939, 2111, 426)
(939, 2311, -686)
(939, 926, -804)
(939, 2484, -455)
(939, 1691, -791)
(939, 729, -50)
(939, 3810, -909)
(939, 96, 93)
(939, 1600, -590)
(940, 177, -846)
(940, 2165, -921)
(940, 954, -892)
(940, 1972, -947)
(940, 714, -547)
(940, 3343, -971)
(940, 1868, -234)
(940, 716, -1001)
(940, 647, -835)
(940, 1462, -859)
(940, 936, -968)
(940, 4561, -731)
(940, 519, -283)
(940, 1507, -903)
(940, 3511, -529)
(940, 3077, 419)
(940, 1288, -965)
(940, 2872, -829)
(940, 3411, -770)
(940, 3328, -526)
(940, 2505, 884)
(940, 3607, -774)
(940, 2583, -113)
(940, 48, -830)
(940, 3164, -966)
(940, 1738, -783)
(940, 1497, -922)
(940, 1112, -869)
(940, 1289, -816)
(940, 782, -783)
(940, 1815, -933)
(940, 4554, -808)
(940, 890, 747)
(940, 3583, 306)
(940, 1361, -523)
(940, 2244, -665)
(940, 4672, -833)
(940, 666, -695)
(940, 1105, 712)
(940, 526, 246)
(940, 617, -563)
(940, 1235, -699)
(941, 2116, -889)
(941, 4265, -973)
(941, 627, 575)
(941, 1588, 911)
(941, 487, -940)
(941, 632, 62)
(941, 997, -641)
(941, 2129, 220)
(941, 3373, 880)
(941, 702, 626)
(941, 1983, -566)
(941, 4583, -78)
(941, 419, -54)
(941, 26, -781)
(941, 1881, -826)
(941, 2136, 109)
(941, 2278, -824)
(941, 35, -553)
(941, 1752, -693)
(941, 1516, -733)
(941, 1661, 786)
(941, 991, -779)
(941, 1863, 417)
(941, 1946, -562)
(941, 1897, 737)
(941, 3264, -290)
(941, 1216, -837)
(941, 3528, -883)
(941, 1321, -944)
(941, 3143, 430)
(941, 2584, -579)
(941, 1842, -959)
(941, 2112, -877)
(941, 4291, 921)
(941, 1796, 858)
(941, 2289, -747)
(941, 214, -904)
(941, 1158, -545)
(941, 4597, 1013)
(941, 1817, -1008)
(941, 954, 730)
(941, 1533, 169)
(941, 4773, 216)
(941, 748, -150)
(941, 881, -986)
(941, 2192, -571)
(941, 1658, 759)
(941, 175, -699)
(941, 2325, 740)
(941, 2456, -546)
(941, 179, -1005)
(941, 2126, -1020)
(941, 3172, -730)
(941, 513, 735)
(941, 218, 462)
(941, 1936, -587)
(941, 2312, -266)
(941, 3058, -989)
(941, 3103, -911)
(941, 195, 312)
(941, 2120, -795)
(941, 4153, -200)
(941, 2284, 310)
(941, 566, 619)
(941, 1118, -962)
(941, 1890, -726)
(941, 2233, -364)
(941, 1000, -965)
(941, 182, -658)
(941, 388, -866)
(941, 1712, -95)
(941, 1612, -1018)
(941, 2365, 210)
(941, 3281, -490)
(941, 3490, -931)
(941, 1079, -515)
(941, 1980, -911)
(941, 3271, -763)
(941, 241, 260)
(941, 811, -161)
(941, 1778, 342)
(941, 197, -950)
(941, 607, -926)
(941, 2185, -730)
(941, 779, -456)
